apstar_id,target_id,alt_id,file,apogee_id,telescope,location_id,field,ra,dec,glon,glat,apogee_target1,apogee_target2,apogee2_target1,apogee2_target2,apogee2_target3,apogee2_target4,min_h,max_h,min_jk,max_jk,survey,extratarg,nvisits,snr,starflag,andflag,vhelio_avg,vscatter,verr,rv_teff,rv_logg,rv_feh,rv_alpha,rv_carb,rv_ccfwhm,rv_autofwhm,rv_flag,n_components,gaiaedr3_source_id,gaiaedr3_parallax,gaiaedr3_parallax_error,gaiaedr3_pmra,gaiaedr3_pmra_error,gaiaedr3_pmdec,gaiaedr3_pmdec_error,gaiaedr3_phot_g_mean_mag,gaiaedr3_phot_bp_mean_mag,gaiaedr3_phot_rp_mean_mag,gaiaedr3_dr2_radial_velocity,gaiaedr3_dr2_radial_velocity_error,gaiaedr3_r_med_geo,gaiaedr3_r_lo_geo,gaiaedr3_r_hi_geo,gaiaedr3_r_med_photogeo,gaiaedr3_r_lo_photogeo,gaiaedr3_r_hi_photogeo,htmID,apogee_id1,target_id1,apstar_id1,aspcap_id,teff,teff_err,teff_flag,teff_spec,logg,logg_err,logg_flag,logg_spec,vmicro,vmacro,vsini,m_h,m_h_err,m_h_flag,alpha_m,alpha_m_err,alpha_m_flag,aspcap_chi2,aspcap_grid,aspcapflag,frac_badpix,frac_lowsnr,frac_sigsky,fparam_teff,fparam_logg,fparam_logvmicro,fparam_m_h,fparam_c_m,fparam_n_m,fparam_alpha_m,param_c_m,param_c_m_flag,param_n_m,param_n_m_flag,c_fe,c_fe_err,c_fe_flag,ci_fe,ci_fe_err,ci_fe_flag,n_fe,n_fe_err,n_fe_flag,o_fe,o_fe_err,o_fe_flag,na_fe,na_fe_err,na_fe_flag,mg_fe,mg_fe_err,mg_fe_flag,al_fe,al_fe_err,al_fe_flag,si_fe,si_fe_err,si_fe_flag,p_fe,p_fe_err,p_fe_flag,s_fe,s_fe_err,s_fe_flag,k_fe,k_fe_err,k_fe_flag,ca_fe,ca_fe_err,ca_fe_flag,ti_fe,ti_fe_err,ti_fe_flag,tiii_fe,tiii_fe_err,tiii_fe_flag,v_fe,v_fe_err,v_fe_flag,cr_fe,cr_fe_err,cr_fe_flag,mn_fe,mn_fe_err,mn_fe_flag,fe_h,fe_h_err,fe_h_flag,co_fe,co_fe_err,co_fe_flag,ni_fe,ni_fe_err,ni_fe_flag,cu_fe,cu_fe_err,cu_fe_flag,ce_fe,ce_fe_err,ce_fe_flag,felem_c_m,felem_c_m_err,felem_ci_m,felem_ci_m_err,felem_n_m,felem_n_m_err,felem_o_m,felem_o_m_err,felem_na_h,felem_na_h_err,felem_mg_m,felem_mg_m_err,felem_al_h,felem_al_h_err,felem_si_m,felem_si_m_err,felem_p_m,felem_p_m_err,felem_s_m,felem_s_m_err,felem_k_h,felem_k_h_err,felem_ca_m,felem_ca_m_err,felem_ti_m,felem_ti_m_err,felem_tiii_m,felem_tiii_m_err,felem_v_h,felem_v_h_err,felem_cr_h,felem_cr_h_err,felem_mn_h,felem_mn_h_err,felem_fe_h,felem_fe_h_err,felem_co_h,felem_co_h_err,felem_ni_h,felem_ni_h_err,felem_cu_h,felem_cu_h_err,felem_ge_h,felem_ge_h_err,felem_rb_h,felem_rb_h_err,felem_ce_h,felem_ce_h_err,felem_nd_h,felem_nd_h_err,felem_yb_h,felem_yb_h_err
apogee.apo25m.stars.062+88_MGA.2M13034902+2739198,apo25m.062+88_MGA.2M13034902+2739198,none,apStar-dr17-2M13034902+2739198.fits,2M13034902+2739198,apo25m,2444,062+88_MGA,195.954289,27.655525,44.5016609773558,87.2021981848128,0,0,-2147383264,0,0,0,7,11.5,0.3,9999.99,manga-apogee2,16,2,122.1524,0,0,-22.02053,0.03140274,0.05276246,5979.202,4.461174,-0.6060632,0,0,22.08811,18.28616,0,1,1460561529460726400,1.835592,0.030471,-11.86104,0.0251713,-15.90316,0.0374547,12.3642,12.6444,11.923,-23.8052,1.01864,539.0314,530.8582,549.2557,537.8895,527.5403,548.6231,15026591716891,2M13034902+2739198,apo25m.042+87_MGA.2M13034902+2739198,apogee.apo25m.stars.042+87_MGA.2M13034902+2739198,apogee.apo25m.synspec.042+87_MGA.2M13034902+2739198,5886.444,36.2079,0,5964.3,4.245495,0.02743938,0,4.2814,0.7871546,0,5.958679,-0.26382,0.006668269,0,0.0187953,0.009556182,0,3.60172,Fd_b,0,0.004524887,0.04910833,0.04431728,5964.3,4.2814,-0.10394,-0.26382,0.052465,0.45794,0.01515,0.052465,0,0.45794,32,0.041044,0.05069391,0,0.05895099,0.03960834,0,0.45355,0.03358512,0,0.0365649,0.09158,0,0.02058358,0.2017884,0,0.06734741,0.01416098,0,0.103586,0.01627091,0,0.0575982,0.01481388,0,-9999,0.1331328,2,-0.1371475,0.05390448,0,0.2366929,0.04528663,0,0.111986,0.01543781,0,0.255029,0.08784861,0,-9999,-9999,64,0.02805054,0.1586421,0,-0.9491117,0.08116377,0,0.05867252,0.01768837,0,-0.25783,0.007223421,0,-9999,-9999,64,0.05334,0.01474174,0,-9999,0.1151,2,-9999,-9999,2,0.047034,0.01158447,0.064941,0.01136838,0.45954,0.02451408,0.037862,0.003385114,-0.31571,0.002045801,0.0060489,0.003442092,-0.16667,0.001895943,-0.0095548,0.00346987,-0.06919,0.001808286,-0.10409,0.0036296,-0.11596,0.001849541,0.18726,0.003154838,0.30795,0.002986921,-0.031752,0.003509131,-0.19491,0.001922316,-1.0444,0.003012823,-0.35184,0.002088229,-0.25783,0.001982776,-0.053237,0.001794714,-0.20684,0.001933572,-0.12219,0.001855155,-9999,-9999,-0.082129,0.001819505,-0.40842,0.002156502,-9999,-9999,-0.40842,0.002156502
apogee.apo25m.stars.044+49_MGA.2M16024702+2718181,apo25m.044+49_MGA.2M16024702+2718181,none,apStar-dr17-2M16024702+2718181.fits,2M16024702+2718181,apo25m,2391,044+49_MGA,240.695919,27.305038,44.6225738229591,47.7325221884481,0,0,-2147483584,-2147483136,0,0,-9999.99,9999.99,-9999.99,9999.99,manga-apogee2,21,2,162.8714,0,0,-24.01412,0.01016006,0.05827032,6346.412,4.606096,-0.5121046,0,0,32.04079,17.93188,0,1,1316409439026167296,2.532051,0.013742,-7.212873,0.0107663,-3.535582,0.0140414,10.9357,11.1874,10.525,-24.1794,0.426395,390.4361,387.9628,392.7251,390.8797,388.9143,392.6671,15328431923938,2M16024702+2718181,apo25m.044+49_MGA.2M16024702+2718181,apogee.apo25m.stars.044+49_MGA.2M16024702+2718181,apogee.apo25m.synspec.044+49_MGA.2M16024702+2718181,6342.826,42.57456,0,6523.6,4.144096,0.02243658,32,4.09,1.926593,0,15.83799,0.1645,0.005699561,32,-0.0365597,0.009172744,0,2.2077,Fd_b,0,0.009582113,0.03433591,0.02448762,6523.6,4.09,0.28479,0.1645,-0.05211,0.13409,-0.040205,-0.05211,0,0.13409,32,-0.069887,0.05315633,0,-0.040281,0.03503845,0,-0.04867199,0.2294351,288,0.04435091,0.1426328,0,-1.747186,0.158251,0,-0.1090215,0.01254659,0,0.02504601,0.0143947,0,0.0650485,0.01416037,0,-9999,0.1435285,2,-0.0198735,0.04198262,0,0.1296729,0.04580895,0,-0.0730537,0.01245676,0,-9999,-9999,1,-9999,-9999,64,0.01526056,0.1846377,0,-0.3757697,0.06882462,0,0.02289252,0.01007292,0,0.17615,0.004767097,0,-9999,-9999,320,-0.02570999,0.01008129,0,-9999,0.05296066,2,-9999,-9999,2,-0.058237,0.01038364,-0.028631,0.010173,-0.037022,0.2293643,0.051308,0.003932302,-1.6495,0.006172844,-0.16466,0.004452078,0.18877,0.002409834,0.0035555,0.004045615,0.19198,0.002406179,0.018844,0.00400899,0.211,0.002384974,0.0078803,0.004035344,-0.74937,0.005802413,-0.061317,0.004203451,0.22628,0.002368375,-0.037078,0.002688847,0.04636,0.002584202,0.17615,0.002424294,0.83265,0.001972308,0.14809,0.002457397,-0.23863,0.002967524,-9999,-9999,-0.37837,0.003160206,0.39759,0.002191963,-9999,-9999,0.39759,0.002191963
apogee.apo25m.stars.044+49_MGA.2M16034493+2659449,apo25m.044+49_MGA.2M16034493+2659449,none,apStar-dr17-2M16034493+2659449.fits,2M16034493+2659449,apo25m,2391,044+49_MGA,240.93722,26.995821,44.2362959335006,47.4607420220604,0,0,-2147483584,-2147483136,0,0,-9999.99,9999.99,-9999.99,9999.99,manga-apogee2,5,2,194.5341,0,0,-33.90749,0.009674161,0.03586955,6209.531,4.535102,-0.3332738,0,0,22.05921,18.03914,0,1,1316341612902584832,4.867969,0.0130344,-21.51617,0.00942943,22.29339,0.0134177,10.667,10.9488,10.2201,-32.2425,0.364158,204.6202,204.1247,205.1312,204.4939,203.9984,205.0008,15324813673963,2M16034493+2659449,apo25m.044+49_MGA.2M16034493+2659449,apogee.apo25m.stars.044+49_MGA.2M16034493+2659449,apogee.apo25m.synspec.044+49_MGA.2M16034493+2659449,6136.596,35.45366,0,6278.6,4.400866,0.0207766,0,4.4332,1.169198,0,3.998895,0.064287,0.004497719,0,-0.0455617,0.007991044,0,2.948085,Fd_b,0,0.005855736,0.02728241,0.0211605,6278.6,4.4332,0.067888,0.064287,-0.14247,0.010213,-0.049207,-0.14247,0,0.010213,32,-0.195687,0.04339279,0,-0.144497,0.03149843,0,-0.078857,0.1083892,288,0.09454288,0.09718081,0,-0.4729504,0.1425504,0,-0.0702085,0.01140424,0,0.050562,0.01309168,0,0.044235,0.01227338,0,-9999,0.1162103,2,-0.1270335,0.04011095,0,-0.0376131,0.03983768,0,-0.031757,0.01107025,0,-0.403268,0.08168138,0,-9999,-9999,320,0.1791066,0.1418718,0,-0.6295457,0.06038086,0,0.02590751,0.010455,0,0.068474,0.004861233,0,-9999,-9999,64,0.038116,0.009777096,0,-9999,0.05873745,2,-9999,-9999,2,-0.1915,0.01019804,-0.14031,0.009766012,-0.07467,0.1082959,0.094037,0.00291455,-0.48294,0.002253575,-0.13331,0.003274905,0.10661,0.001637712,-0.024721,0.00310411,-0.23162,0.001955761,-0.095779,0.003213876,-0.063962,0.001782498,0.041714,0.002997632,-0.35215,0.003684698,-0.71727,0.004506329,0.28245,0.001514298,-0.39853,0.002151069,-0.058301,0.00177702,0.068474,0.001668382,-0.32698,0.002063032,0.10424,0.001639604,-0.16824,0.001889074,-9999,-9999,-0.19383,0.001916142,0.20685,0.001563106,-9999,-9999,0.20685,0.001563106
apogee.apo25m.stars.041+53_MGA.2M15405576+2704335,apo25m.041+53_MGA.2M15405576+2704335,none,apStar-dr17-2M15405576+2704335.fits,2M15405576+2704335,apo25m,2460,041+53_MGA,235.232352,27.075983,42.8702472391099,52.4660895977697,0,0,-2147383264,0,0,0,7,11.5,0.3,9999.99,manga-apogee2,0,1,135.6006,0,0,-9.586524,0,0.05961416,5937.963,4.995332,-0.4400622,0,0,38.83201,20.41855,0,1,1224066126037364096,1.580459,0.0262333,9.779917,0.0182401,-0.4102965,0.0262566,12.1269,12.4469,11.6419,-7.33792,1.10655,624.907,614.7473,634.93,621.1797,611.334,630.3907,15339402913848,2M15405576+2704335,apo25m.044+51_MGA.2M15405576+2704335,apogee.apo25m.stars.044+51_MGA.2M15405576+2704335,apogee.apo25m.synspec.044+51_MGA.2M15405576+2704335,5911.875,38.52828,0,6030.1,4.262608,0.0270819,0,4.3527,0.697927,0,8.564263,0.17786,0.006612001,0,-0.0221507,0.01050116,0,2.023718,Fd_d,0,0.002794783,0.03646526,0.03154112,6030.1,4.3527,-0.15619,0.17786,-0.0022286,0.37972,-0.025796,-0.0022286,0,0.37972,32,-0.06563099,0.04903448,0,0.02092101,0.04587881,0,0.26768,0.02861297,0,0.1077429,0.1131765,0,0.1673036,0.1624037,0,-0.01807149,0.01653549,0,0.08743601,0.02517588,0,0.07399853,0.02014301,0,-9999,0.1635671,2,-0.09137749,0.06273849,0,-0.0613341,0.05175681,0,0.005963013,0.01767893,0,-0.09544098,0.09526325,0,-9999,-9999,64,0.1079706,0.2065036,0,-0.1049617,0.08063488,0,0.1107925,0.01513844,0,0.17704,0.007234155,0,-9999,-9999,64,0.01628001,0.01620264,0,-9999,0.05759612,2,-9999,-9999,2,-0.066451,0.01354622,0.020101,0.01185917,0.26686,0.02435508,0.10223,0.00407296,0.26588,0.002322692,-0.08618,0.004483079,0.25205,0.002333817,3.5524E-05,0.004299186,0.0023799,0.00256363,-0.06513,0.004439031,0.020883,0.002545133,0.074427,0.004133279,-0.04933,0.004405905,-0.30106,0.004986582,0.31988,0.002281491,0.23462,0.002348084,0.13515,0.002435488,0.17704,0.002397332,-0.054734,0.002625224,0.19097,0.002384995,-0.12519,0.002707822,-9999,-9999,0.3866,0.002234793,0.48263,0.002173591,-9999,-9999,0.48263,0.002173591
apogee.apo25m.stars.042+36_MGA.2M16470915+2257443,apo25m.042+36_MGA.2M16470915+2257443,none,apStar-dr17-2M16470915+2257443.fits,2M16470915+2257443,apo25m,2741,042+36_MGA,251.788162,22.962313,42.3288588874172,36.9288788971024,0,0,-2147483584,-2147483136,0,0,-9999.99,9999.99,-9999.99,9999.99,manga-apogee2,5,1,157.9193,0,0,-16.97456,0,0.07788125,6233.22,4.338367,-1.034515,0,0,37.06977,17.44174,0,1,4566065464222468480,1.773087,0.0190294,0.64668,0.0129193,6.512753,0.0181198,11.8074,12.0118,11.458,-16.9146,1.20719,547.2786,540.9333,552.5851,548.6304,543.0095,553.3939,14510305960198,2M16470915+2257443,apo25m.044+37_MGA.2M16470915+2257443,apogee.apo25m.stars.044+37_MGA.2M16470915+2257443,apogee.apo25m.synspec.044+37_MGA.2M16470915+2257443,6581.887,69.33566,0,6768.7,4.191114,0.03400163,0,4.1266,1.829153,0,20.85932,-0.18863,0.01137365,32,-0.0037951,0.01576594,0,1.610683,Fd_c,0,0.001463934,0.04351877,0.04165558,6768.7,4.1266,0.26225,-0.18863,0.10171,0.12663,-0.0074404,0.10171,0,0.12663,32,0.12775,0.1122998,0,0.13169,0.05679477,0,-0.43787,3.643917,288,0.3247729,0.334791,0,0.0480836,0.3574381,0,-0.0405415,0.01876641,0,-0.04424399,0.01940351,0,0.027757,0.02141032,0,-9999,0.2695474,2,0.0224625,0.06275636,0,0.3375699,0.07291237,0,-0.597244,0.02232004,256,0.5750191,0.1877441,0,-9999,-9999,64,-0.1478694,0.3765162,0,-0.3237717,0.1408459,0,0.03843252,0.01869103,0,-0.18492,0.007314946,0,-9999,-9999,65,-0.14779,0.01719735,0,-9999,0.1290507,2,-9999,-9999,2,0.13146,0.01511324,0.1354,0.01506552,-0.43416,3.643899,0.32379,0.006147439,-0.2153,0.00480843,-0.10412,0.007845763,-0.24159,0.004878832,-0.041676,0.007577665,0.37845,0.003413649,0.05324,0.007184219,0.057827,0.004106458,-0.52425,0.009933327,0.62566,0.005072672,-0.3731,0.009124199,-0.29792,0.005029413,-0.34615,0.005158779,-0.29917,0.005032793,-0.18492,0.004726521,-2.4978,0.01187392,-0.33506,0.00512884,0.038394,0.004153914,-9999,-9999,0.044256,0.004139565,0.15159,0.0038851,-9999,-9999,0.15159,0.0038851
apogee.apo25m.stars.044+37_MGA.2M16470915+2257443,apo25m.044+37_MGA.2M16470915+2257443,none,apStar-dr17-2M16470915+2257443.fits,2M16470915+2257443,apo25m,2863,044+37_MGA,251.788162,22.962313,42.3288588874172,36.9288788971024,0,0,-2147483584,-2147483136,0,0,-9999.99,9999.99,-9999.99,9999.99,manga-apogee2,21,2,131.8974,0,0,-16.2539,0.02631101,0.1008731,6184.017,4.321457,-1.069534,0,0,39.62376,17.72848,0,1,4566065464222468480,1.773087,0.0190294,0.64668,0.0129193,6.512753,0.0181198,11.8074,12.0118,11.458,-16.9146,1.20719,547.2786,540.9333,552.5851,548.6304,543.0095,553.3939,14510305960198,2M16470915+2257443,apo25m.044+37_MGA.2M16470915+2257443,apogee.apo25m.stars.044+37_MGA.2M16470915+2257443,apogee.apo25m.synspec.044+37_MGA.2M16470915+2257443,6581.887,69.33566,0,6768.7,4.191114,0.03400163,0,4.1266,1.829153,0,20.85932,-0.18863,0.01137365,32,-0.0037951,0.01576594,0,1.610683,Fd_c,0,0.001463934,0.04351877,0.04165558,6768.7,4.1266,0.26225,-0.18863,0.10171,0.12663,-0.0074404,0.10171,0,0.12663,32,0.12775,0.1122998,0,0.13169,0.05679477,0,-0.43787,3.643917,288,0.3247729,0.334791,0,0.0480836,0.3574381,0,-0.0405415,0.01876641,0,-0.04424399,0.01940351,0,0.027757,0.02141032,0,-9999,0.2695474,2,0.0224625,0.06275636,0,0.3375699,0.07291237,0,-0.597244,0.02232004,256,0.5750191,0.1877441,0,-9999,-9999,64,-0.1478694,0.3765162,0,-0.3237717,0.1408459,0,0.03843252,0.01869103,0,-0.18492,0.007314946,0,-9999,-9999,65,-0.14779,0.01719735,0,-9999,0.1290507,2,-9999,-9999,2,0.13146,0.01511324,0.1354,0.01506552,-0.43416,3.643899,0.32379,0.006147439,-0.2153,0.00480843,-0.10412,0.007845763,-0.24159,0.004878832,-0.041676,0.007577665,0.37845,0.003413649,0.05324,0.007184219,0.057827,0.004106458,-0.52425,0.009933327,0.62566,0.005072672,-0.3731,0.009124199,-0.29792,0.005029413,-0.34615,0.005158779,-0.29917,0.005032793,-0.18492,0.004726521,-2.4978,0.01187392,-0.33506,0.00512884,0.038394,0.004153914,-9999,-9999,0.044256,0.004139565,0.15159,0.0038851,-9999,-9999,0.15159,0.0038851
apogee.apo25m.stars.045+42_MGA.2M16285808+2734503,apo25m.045+42_MGA.2M16285808+2734503,none,apStar-dr17-2M16285808+2734503.fits,2M16285808+2734503,apo25m,2378,045+42_MGA,247.242037,27.58065,46.709682895958,42.1074733085592,0,0,-2147383264,0,0,0,7,11.5,0.3,9999.99,manga-apogee2,0,2,190.2069,0,0,-11.77987,0.01500615,0.03215029,6185.585,4.498378,-0.1426709,0,0,22.39854,17.77902,0,1,1305503348830092288,1.669749,0.0178543,4.420189,0.0161976,-5.273395,0.0180769,11.8891,12.2288,11.3826,-11.8751,0.762238,585.2631,579.9932,591.59,586.0524,579.1247,592.1589,14382173749577,2M16285808+2734503,apo25m.045+42_MGA.2M16285808+2734503,apogee.apo25m.stars.045+42_MGA.2M16285808+2734503,apogee.apo25m.synspec.045+42_MGA.2M16285808+2734503,5782.226,26.53184,0,5874.7,3.937664,0.01936354,0,3.9656,1.217766,0,5.341214,0.098233,0.004724046,0,0.0004683998,0.006597524,0,3.602882,Fd_a,0,0.006254991,0.03486824,0.02914559,5874.7,3.9656,0.085564,0.098233,-0.01286,0.26856,-0.0031769,-0.01286,0,0.26856,32,-0.010446,0.03023325,0,0.0108778,0.02853497,0,0.18795,0.0212125,0,0.0711459,0.05510291,0,0.0515626,0.1075038,0,-0.004140496,0.01135933,0,0.252363,0.01379707,0,0.08771399,0.01193862,0,-9999,0.08905473,2,-0.08926749,0.04041848,0,0.0148119,0.0333907,0,0.028591,0.01053146,0,-0.231171,0.05874546,0,-9999,-9999,64,0.07460756,0.1019887,0,-0.1021747,0.04815437,0,0.09841352,0.01045713,0,0.096163,0.005077448,0,-9999,-9999,64,0.076787,0.009791555,0,-9999,0.05087638,2,-9999,-9999,2,-0.012516,0.007815369,0.0088078,0.00761295,0.18588,0.01795077,0.064383,0.002794674,0.069262,0.001633554,-0.073499,0.003033233,0.3361,0.001497064,0.012501,0.00288432,-0.13831,0.001768474,-0.06427,0.003017648,0.016152,0.001664963,0.095805,0.002742043,-0.18631,0.003239908,-0.11239,0.003100306,0.20564,0.001558749,0.15653,0.001584266,0.041894,0.001649667,0.096163,0.001617869,0.22562,0.001548871,0.1706,0.001576801,-0.40061,0.001973322,-9999,-9999,-0.15089,0.001777555,0.25515,0.001534568,-9999,-9999,0.25515,0.001534568
apogee.apo25m.stars.046+48_MGA.2M16020084+2750512,apo25m.046+48_MGA.2M16020084+2750512,none,apStar-dr17-2M16020084+2750512.fits,2M16020084+2750512,apo25m,2390,046+48_MGA,240.503504,27.847574,45.3684913065162,48.0027854445419,0,0,-2147383136,0,0,0,7,11.5,0.3,9999.99,manga-apogee2,0,6,161.9236,0,0,-3.032147,0.03617113,0.03156348,5133.642,3.522447,-0.1146172,0,0,19.58083,16.48713,0,1,1316632811684762368,0.7887389,0.0194479,-7.626864,0.0156253,3.471592,0.0207858,12.721,13.216,12.0684,-3.52809,0.954612,1243.198,1212.851,1281.376,1234.533,1208.225,1266.318,15328443259078,2M16020084+2750512,apo25m.044+47_MGA.2M16020084+2750512,apogee.apo25m.stars.044+47_MGA.2M16020084+2750512,apogee.apo25m.synspec.044+47_MGA.2M16020084+2750512,4945.481,15.50896,0,4909.2,3.237461,0.03101926,33554432,3.3244,0.980619,0,3.132781,0.035991,0.009212053,0,0.048912,0.008342744,0,3.126223,GKd_a,0,0.008517434,0.05443173,0.04604738,4909.2,3.3244,-0.0084997,0.035991,-0.020129,0.15768,0.022237,-0.020129,0,0.15768,0,-0.028293,0.02131686,0,-0.039291,0.03857446,0,0.14904,0.02484616,0,0.131552,0.03280375,0,-0.046639,0.09757091,0,0.0673038,0.01614893,0,0.03681,0.03463599,0,0.0209516,0.02147012,0,-9999,0.1793943,2,0.009919398,0.05671575,0,0.092493,0.05201827,0,0.01403899,0.02165032,0,0.1125432,0.03476923,0,0.010241,0.1278413,0,0.123181,0.138384,0,0.113373,0.06074975,0,-0.02182501,0.02182959,0,0.040491,0.01110497,0,-0.443641,0.1211945,0,0.0307105,0.01961487,0,-9999,-9999,259,-0.269121,0.1490205,2,-0.023793,0.002545859,-0.034791,0.002628212,0.15354,0.003431909,0.079389,0.002241941,-0.02555,0.001946561,0.0082808,0.002145693,0.21862,0.001903759,0.030851,0.002181147,-0.0056508,0.001944454,-0.0093626,0.002116034,0.063225,0.001934632,0.036544,0.002189521,0.11747,0.002279408,0.056492,0.002216371,0.11871,0.001922966,0.15145,0.001915855,-0.098236,0.001958035,0.040491,0.001938427,-0.45122,0.00206942,0.027809,0.001940335,0.99945,0.001711987,-9999,-9999,-0.17297,0.001977473,0.40213,0.00186502,-9999,-9999,0.40213,0.00186502
apogee.apo25m.stars.045+30.2M17211688+2354208,apo25m.045+30.2M17211688+2354208,none,apStar-dr17-2M17211688+2354208.fits,2M17211688+2354208,apo25m,4523,045+30,260.320347,23.905804,46.312711948922,29.7793703591855,-2147481456,0,0,0,0,0,7,12.2,0.5,9999.99,apogee,0,3,127.08,0,0,-11.29259,0.4311145,0.044531,5249.928,3.699019,-0.1470833,0,0,22.32417,17.9397,0,1,4570082220717811712,0.6274655,0.0124083,3.377054,0.00928722,-6.280992,0.0120647,13.3489,13.8585,12.6851,-9999,-9999,1520.877,1488.275,1552.57,1514.208,1488.596,1537.996,14409084167654,2M17211688+2354208,apo25m.045+30.2M17211688+2354208,apogee.apo25m.stars.045+30.2M17211688+2354208,apogee.apo25m.synspec.045+30.2M17211688+2354208,4996.603,13.14377,0,4962.8,3.372125,0.02751809,33554432,3.4287,0.7174639,0,4.167254,-0.025206,0.007661677,0,0.0366076,0.00725031,0,2.634329,GKd_a,0,0,0.02874634,0.02874634,4962.8,3.4287,-0.1442,-0.025206,-0.051882,0.12623,0.0099326,-0.051882,0,0.12623,0,-0.06364,0.01848818,0,-0.104376,0.03212693,0,0.113057,0.02200532,0,0.036324,0.02889716,0,0.004284002,0.08459543,0,0.0561539,0.01382029,0,-0.014086,0.02655893,0,-0.002276501,0.01773003,0,-9999,0.1636771,2,-0.072984,0.04532,0,-0.01336801,0.04474431,0,0.023051,0.01781454,0,0.05066617,0.02899263,0,-0.064937,0.1109479,0,0.166055,0.1188409,0,-0.024494,0.05198404,0,0.002694998,0.01827147,0,-0.018953,0.009053023,0,0.201483,0.09495801,0,0.055196,0.01566032,0,-9999,0.005127077,2,-0.267967,0.1212613,2,-0.057387,0.003632079,-0.098123,0.004069644,0.11931,0.004554229,-0.014086,0.00259617,-0.034071,0.002085258,-0.0011161,0.002609674,0.10828,0.002046729,0.0093759,0.002619943,0.055264,0.002061189,-0.090513,0.002514518,-0.10208,0.002103283,0.047309,0.002650623,0.057346,0.002656784,-0.016933,0.002593164,0.10214,0.002048365,-0.045861,0.002088444,-0.13316,0.002111374,-0.018953,0.002081202,0.13446,0.002040074,-0.0071495,0.002078124,0.535,0.001945816,-9999,-9999,-0.23126,0.002142522,0.43864,0.001968578,-9999,-9999,0.43864,0.001968578
apogee.apo25m.stars.044+37_MGA.2M16525075+2512206,apo25m.044+37_MGA.2M16525075+2512206,none,apStar-dr17-2M16525075+2512206.fits,2M16525075+2512206,apo25m,2863,044+37_MGA,253.211485,25.205736,45.4741215373783,36.3362676748381,0,0,-2147383264,0,0,0,7,11.5,0.3,9999.99,manga-apogee2,16,2,123.9503,0,0,-73.60414,0.101245,0.0459623,5972.482,4.515615,-0.3593339,0,0,22.30728,18.71124,0,1,1306101070839135104,1.891198,0.0103315,13.31116,0.00831341,-24.11678,0.0114042,12.4953,12.86,11.9656,-72.4205,0.767403,523.9348,521.6368,526.8337,523.4188,519.8983,526.3489,14386338766758,2M16525075+2512206,apo25m.045+36_MGA.2M16525075+2512206,apogee.apo25m.stars.045+36_MGA.2M16525075+2512206,apogee.apo25m.synspec.045+36_MGA.2M16525075+2512206,5673.417,33.85173,0,5727.8,4.053116,0.02959797,0,4.0583,0.7760327,0,3.321085,-0.1674,0.007872213,0,0.1324353,0.009993135,0,2.183484,GKd_b,0,0.01157839,0.04777748,0.03593292,5727.8,4.0583,-0.11012,-0.1674,0.02309,0.32715,0.12879,0.02309,0,0.32715,32,0.026116,0.04656156,0,0.048535,0.04480197,0,0.31989,0.03700583,0,0.2607929,0.08069813,0,-0.7756763,0.1878343,0,0.2284285,0.01657594,0,0.340036,0.0222185,0,0.145314,0.01820283,0,-9999,0.1405747,2,0.1125425,0.06514699,0,0.3164179,0.04757708,0,0.103396,0.01836666,0,-0.064107,0.08339716,0,-9999,-9999,64,0.2069816,0.166686,0,0.0222753,0.0835684,0,-0.1564175,0.02012373,0,-0.16706,0.008558373,0,-9999,-9999,64,0.04016,0.01808512,0,-9999,0.101809,2,-9999,-9999,2,0.026456,0.0139431,0.048875,0.01355729,0.32023,0.02299283,0.25644,0.003882267,-1.0212,0.003654449,0.16148,0.00403683,0.16055,0.002225736,0.072511,0.004191181,-0.4458,0.002806635,0.13995,0.004070995,0.054535,0.002297977,0.17302,0.004018706,-0.016836,0.004366692,0.17475,0.004015968,0.074791,0.002283397,0.017757,0.002324887,-0.47616,0.002843959,-0.16706,0.002488031,-0.44433,0.002804835,-0.12925,0.002451204,0.58295,0.002036688,-9999,-9999,-0.45737,0.002820691,-0.198,0.002518392,-9999,-9999,-0.198,0.002518392
