apstar_id,target_id,alt_id,file,apogee_id,telescope,location_id,field,ra,dec,glon,glat,apogee_target1,apogee_target2,apogee2_target1,apogee2_target2,apogee2_target3,apogee2_target4,min_h,max_h,min_jk,max_jk,survey,extratarg,nvisits,snr,starflag,andflag,vhelio_avg,vscatter,verr,rv_teff,rv_logg,rv_feh,rv_alpha,rv_carb,rv_ccfwhm,rv_autofwhm,rv_flag,n_components,gaiaedr3_source_id,gaiaedr3_parallax,gaiaedr3_parallax_error,gaiaedr3_pmra,gaiaedr3_pmra_error,gaiaedr3_pmdec,gaiaedr3_pmdec_error,gaiaedr3_phot_g_mean_mag,gaiaedr3_phot_bp_mean_mag,gaiaedr3_phot_rp_mean_mag,gaiaedr3_dr2_radial_velocity,gaiaedr3_dr2_radial_velocity_error,gaiaedr3_r_med_geo,gaiaedr3_r_lo_geo,gaiaedr3_r_hi_geo,gaiaedr3_r_med_photogeo,gaiaedr3_r_lo_photogeo,gaiaedr3_r_hi_photogeo,htmID,apogee_id1,target_id1,apstar_id1,aspcap_id,teff,teff_err,teff_flag,teff_spec,logg,logg_err,logg_flag,logg_spec,vmicro,vmacro,vsini,m_h,m_h_err,m_h_flag,alpha_m,alpha_m_err,alpha_m_flag,aspcap_chi2,aspcap_grid,aspcapflag,frac_badpix,frac_lowsnr,frac_sigsky,fparam_teff,fparam_logg,fparam_logvmicro,fparam_m_h,fparam_c_m,fparam_n_m,fparam_alpha_m,param_c_m,param_c_m_flag,param_n_m,param_n_m_flag,c_fe,c_fe_err,c_fe_flag,ci_fe,ci_fe_err,ci_fe_flag,n_fe,n_fe_err,n_fe_flag,o_fe,o_fe_err,o_fe_flag,na_fe,na_fe_err,na_fe_flag,mg_fe,mg_fe_err,mg_fe_flag,al_fe,al_fe_err,al_fe_flag,si_fe,si_fe_err,si_fe_flag,p_fe,p_fe_err,p_fe_flag,s_fe,s_fe_err,s_fe_flag,k_fe,k_fe_err,k_fe_flag,ca_fe,ca_fe_err,ca_fe_flag,ti_fe,ti_fe_err,ti_fe_flag,tiii_fe,tiii_fe_err,tiii_fe_flag,v_fe,v_fe_err,v_fe_flag,cr_fe,cr_fe_err,cr_fe_flag,mn_fe,mn_fe_err,mn_fe_flag,fe_h,fe_h_err,fe_h_flag,co_fe,co_fe_err,co_fe_flag,ni_fe,ni_fe_err,ni_fe_flag,cu_fe,cu_fe_err,cu_fe_flag,ce_fe,ce_fe_err,ce_fe_flag,felem_c_m,felem_c_m_err,felem_ci_m,felem_ci_m_err,felem_n_m,felem_n_m_err,felem_o_m,felem_o_m_err,felem_na_h,felem_na_h_err,felem_mg_m,felem_mg_m_err,felem_al_h,felem_al_h_err,felem_si_m,felem_si_m_err,felem_p_m,felem_p_m_err,felem_s_m,felem_s_m_err,felem_k_h,felem_k_h_err,felem_ca_m,felem_ca_m_err,felem_ti_m,felem_ti_m_err,felem_tiii_m,felem_tiii_m_err,felem_v_h,felem_v_h_err,felem_cr_h,felem_cr_h_err,felem_mn_h,felem_mn_h_err,felem_fe_h,felem_fe_h_err,felem_co_h,felem_co_h_err,felem_ni_h,felem_ni_h_err,felem_cu_h,felem_cu_h_err,felem_ge_h,felem_ge_h_err,felem_rb_h,felem_rb_h_err,felem_ce_h,felem_ce_h_err,felem_nd_h,felem_nd_h_err,felem_yb_h,felem_yb_h_err
apogee.apo25m.stars.114+62_MGA.2M13200286+5258369,apo25m.114+62_MGA.2M13200286+5258369,none,apStar-dr17-2M13200286+5258369.fits,2M13200286+5258369,apo25m,2525,114+62_MGA,200.011922,52.976921,113.221721200491,63.6087618271519,0,0,-2147483584,-2147483136,0,0,-9999.99,9999.99,-9999.99,9999.99,manga-apogee2,5,2,479.4921,0,0,-38.86372,0.1557835,0.04020617,6144.503,4.678079,-0.5941669,0,0,31.79097,19.28777,0,1,1562991448589257344,7.64593,0.165567,31.28179,0.151339,-15.45213,0.188112,9.24585,9.48246,8.85513,-33.5904,2.02872,131.4738,128.6503,134.14,130.6096,127.3629,133.872,14697496032060,2M13200286+5258369,apo25m.115+64_MGA.2M13200286+5258369,apogee.apo25m.stars.115+64_MGA.2M13200286+5258369,apogee.apo25m.synspec.115+64_MGA.2M13200286+5258369,6242.612,37.42257,0,6401.4,4.2065,0.02032026,0,4.2931,1.243329,0,14.85594,0.077843,0.00422354,0,-0.0015014,0.00807628,0,2.176206,Fd_a,0,0.008384349,0.01996274,0.01038062,6401.4,4.2931,0.094586,0.077843,-0.025937,0.63574,-0.0051467,-0.025937,0,0.63574,32,-0.02884,0.0459208,0,-0.010788,0.03093411,0,0.453016,0.04566988,32,0.06464289,0.1090148,0,-0.5535334,0.1459181,0,-0.0147635,0.01100201,0,0.03821899,0.01228439,0,0.0788326,0.01185051,0,-9999,0.1192597,2,-0.0502565,0.0381701,0,-0.02634611,0.04032708,0,-0.043622,0.01062424,0,-0.313865,0.08625687,0,-9999,-9999,64,-0.04106345,0.1475657,0,-0.2462324,0.060831,0,0.04535551,0.009819894,0,0.075707,0.004566359,0,-9999,-9999,64,0.014412,0.009200376,0,-9999,0.05735387,2,-9999,-9999,2,-0.030976,0.008132219,-0.012924,0.007995936,0.45088,0.04547417,0.057814,0.003043748,-0.55629,0.002524223,-0.084188,0.003319789,0.1015,0.001821757,0.0035536,0.003147825,0.23632,0.001704494,-0.025325,0.003204372,-0.045462,0.001963008,0.023526,0.003109148,-0.26907,0.00372505,0.10772,0.002951237,0.069513,0.001852026,-0.0079837,0.00192611,-0.03162,0.001949154,0.075707,0.001846104,0.40735,0.001576134,0.087769,0.001834639,0.30049,0.001654086,-9999,-9999,0.10527,0.001818241,0.48616,0.001525844,-9999,-9999,0.48616,0.001525844
apogee.apo25m.stars.110+66_MGA.2M13203454+5140218,apo25m.110+66_MGA.2M13203454+5140218,none,apStar-dr17-2M13203454+5140218.fits,2M13203454+5140218,apo25m,2521,110+66_MGA,200.143933,51.672745,112.270281178944,64.8482588901121,0,0,-2147383264,0,0,0,7,11.5,0.3,9999.99,manga-apogee2,0,6,323.2634,0,0,-7.228101,0.130587,0.03674149,6235.12,4.426943,-0.2206751,0,0,22.41949,17.5906,0,1,1562772611416025344,3.481555,0.0167013,-12.92454,0.0141106,-16.57075,0.0180348,10.4687,10.7628,10.0144,-7.18184,0.25965,285.3531,284.0453,286.9323,285.7877,284.7033,287.162,15174125220081,2M13203454+5140218,apo25m.115+64_MGA.2M13203454+5140218,apogee.apo25m.stars.115+64_MGA.2M13203454+5140218,apogee.apo25m.synspec.115+64_MGA.2M13203454+5140218,5860.545,68.00883,32,5959.2,3.883421,0.05952983,32,3.8826,1.466865,0,4.931511,0.033236,0.01184483,32,-0.0291947,0.01706546,32,0.2693084,Fd_c,0,0.009582113,0.05310088,0.03367048,5959.2,3.8826,0.16639,0.033236,-0.0055709,0.082536,-0.03284,-0.0055709,0,0.082536,32,-0.007374499,0.06113812,0,-0.039985,0.05734361,0,-0.0117916,0.124456,288,0.1647909,0.1356465,0,-0.0193944,0.2146283,0,-0.07554349,0.02135967,0,0.101488,0.03116402,0,0.084953,0.02570285,0,-9999,0.2026251,2,-0.0647885,0.07896835,0,-0.0206651,0.06115656,0,-0.07338069,0.02448747,0,-0.0535883,0.1129683,0,-9999,-9999,64,0.4056425,0.2596827,0,-0.3753497,0.1053595,0,-0.004325483,0.02087825,0,0.043268,0.009302788,0,-9999,-9999,64,0.018574,0.02170635,0,-9999,0.08263556,2,-9999,-9999,2,0.0026575,0.0344398,-0.029953,0.03552604,-0.0017596,0.1238911,0.17013,0.01087704,-0.05459,0.006761952,-0.1328,0.01268621,0.13233,0.006277659,0.021842,0.01175968,-0.1604,0.007092179,-0.027689,0.01206234,-0.07222,0.00681425,0.0059353,0.01185791,0.0033747,0.01187308,-0.25975,0.0135595,0.48378,0.005600536,-0.16954,0.007122008,-0.11374,0.006942262,0.043268,0.006496692,-0.17399,0.007136526,0.059492,0.006455618,-0.32749,0.007667464,-9999,-9999,-0.48942,0.008295299,0.39324,0.005745172,-9999,-9999,0.39324,0.005745172
apogee.apo25m.stars.115+66_MGA.2M13035299+5101118,apo25m.115+66_MGA.2M13035299+5101118,none,apStar-dr17-2M13035299+5101118.fits,2M13035299+5101118,apo25m,2664,115+66_MGA,195.970818,51.019955,118.118301302691,65.9919588964123,0,0,-2147383264,0,0,0,7,11.5,0.3,9999.99,manga-apogee2,0,2,458.3375,0,0,-0.6629209,0.02733865,0.02645952,6292.034,4.503208,-0.2466101,0,0,23.43675,17.82636,0,1,1557242583323479808,3.752983,0.0145021,-106.5349,0.0129114,-3.636683,0.0142259,10.0448,10.3287,9.59677,-0.635556,0.374111,264.9143,263.9887,266.0409,265.1623,264.1524,266.2091,15127294421652,2M13035299+5101118,apo25m.115+66_MGA.2M13035299+5101118,apogee.apo25m.stars.115+66_MGA.2M13035299+5101118,apogee.apo25m.synspec.115+66_MGA.2M13035299+5101118,5934.702,29.51257,0,6047.4,3.995321,0.01956165,0,4.0135,1.233312,0,7.412591,0.070496,0.004518911,0,0.0020209,0.006971617,0,2.757719,Fd_b,0,0.01064679,0.03340431,0.02328986,6047.4,4.0135,0.091073,0.070496,0.0039184,0.30599,-0.0016244,0.0039184,0,0.30599,32,-0.027885,0.03451703,0,0.01012401,0.02885748,0,0.187907,0.03113889,32,0.0950659,0.06779099,0,-0.0292874,0.1193811,0,-0.009560496,0.01107183,0,0.136557,0.01285792,0,0.101059,0.0116231,0,-9999,0.09626827,2,0.07058951,0.0390331,0,0.3166339,0.0350817,0,-0.051119,0.01038713,0,-0.244434,0.06602503,0,-9999,-9999,64,0.01277155,0.1126762,0,-0.3701307,0.05160411,0,0.02714752,0.01022954,0,0.073639,0.004862851,0,-9999,-9999,64,0.04642101,0.00945121,0,-9999,0.05447174,2,-9999,-9999,2,-0.024742,0.007595328,0.013267,0.007315053,0.19105,0.03080925,0.093516,0.002631102,-0.034112,0.001650091,-0.073706,0.002907989,0.19777,0.001500933,0.031059,0.002732929,-0.066976,0.001674157,0.1008,0.002619637,0.29545,0.001447895,0.021308,0.002749218,-0.19436,0.003121522,-0.26584,0.003265731,0.12128,0.001546965,-0.13395,0.001726152,-0.051896,0.001662979,0.073639,0.00157772,-0.13005,0.00172305,0.11771,0.001549226,-0.42358,0.001971751,-9999,-9999,-0.14442,0.001734503,0.1684,0.001518091,-9999,-9999,0.1684,0.001518091
apogee.apo25m.stars.115+66_MGA.2M13040354+4945252,apo25m.115+66_MGA.2M13040354+4945252,none,apStar-dr17-2M13040354+4945252.fits,2M13040354+4945252,apo25m,2664,115+66_MGA,196.014753,49.757004,117.657869682273,67.2419419346642,0,0,-2147383264,0,0,0,7,11.5,0.3,9999.99,manga-apogee2,0,2,315.992,0,0,-2.949232,0.0100561,0.02517323,6167.096,4.459732,-0.2897781,0,0,21.53201,17.99787,0,1,1555631042875172864,4.431061,0.0173712,15.09097,0.0137799,-43.70885,0.0171412,10.3735,10.6704,9.91188,-3.34752,0.872696,224.4311,223.4448,225.3114,224.6573,223.7123,225.48,15127252192647,2M13040354+4945252,apo25m.115+66_MGA.2M13040354+4945252,apogee.apo25m.stars.115+66_MGA.2M13040354+4945252,apogee.apo25m.synspec.115+66_MGA.2M13040354+4945252,5838.057,29.28381,0,5926.7,4.110179,0.02133561,0,4.1378,1.007207,0,3.838133,-0.047467,0.00514134,0,-0.0036625,0.007301456,0,3.98979,Fd_c,0,0.009582113,0.042321,0.03287197,5926.7,4.1378,0.0031186,-0.047467,0.059963,0.18785,-0.0073078,0.059963,0,0.18785,32,0.022867,0.03577495,0,0.077274,0.03079209,0,0.038233,0.02654851,32,0.2138989,0.06447811,0,-0.0120134,0.1327765,0,-0.02473249,0.01180233,0,0.173029,0.01363173,0,0.090228,0.01221446,0,-9999,0.09877141,2,0.0287305,0.04273506,0,0.0394059,0.03612662,0,-0.034892,0.01149337,0,-0.1219,0.06646606,0,-9999,-9999,64,0.1641936,0.1141828,0,-0.1635627,0.0562106,0,0.04125551,0.01217395,0,-0.050893,0.005533571,0,-9999,-9999,64,0.0497735,0.01075414,0,-9999,0.06869014,2,-9999,-9999,2,0.019441,0.007990745,0.073848,0.007584854,0.034807,0.02604592,0.20578,0.002519286,-0.14137,0.001625115,-0.095447,0.002950441,0.10971,0.001460308,0.013659,0.002790806,0.068637,0.001483779,0.052372,0.002732453,-0.10631,0.001598624,0.030966,0.002764742,-0.078395,0.002925901,-0.058337,0.002897464,0.14817,0.001439236,-0.051914,0.001559359,-0.16232,0.00164125,-0.050893,0.001558653,-2.0829,0.004591296,-0.0034695,0.001527121,-0.487,0.001924474,-9999,-9999,-0.52462,0.001962524,0.1016,0.001464855,-9999,-9999,0.1016,0.001464855
apogee.apo25m.stars.115+66_MGA.2M13044575+4939469,apo25m.115+66_MGA.2M13044575+4939469,none,apStar-dr17-2M13044575+4939469.fits,2M13044575+4939469,apo25m,2664,115+66_MGA,196.190651,49.663044,117.334147453322,67.3202703457386,0,0,-2147383264,0,0,0,7,11.5,0.3,9999.99,manga-apogee2,16,2,598.2053,0,0,-1.730899,0.04763559,0.03530176,6219.584,4.457054,-0.7086053,0,0,25.03584,18.42024,0,1,1555626679187884672,8.828783,0.236947,-84.3401,0.1832,50.74654,0.229178,8.71831,8.95484,8.3168,-0.279799,0.698063,114.1385,111.8929,116.7425,112.5617,109.548,115.8691,15127265336131,2M13044575+4939469,apo25m.115+66_MGA.2M13044575+4939469,apogee.apo25m.stars.115+66_MGA.2M13044575+4939469,apogee.apo25m.synspec.115+66_MGA.2M13044575+4939469,6299.792,45.97844,0,6443.9,4.224738,0.02599871,0,4.2932,1.457706,0,7.849283,-0.20114,0.005416688,0,-0.0267627,0.01038333,0,3.225076,Fd_c,0,0.01663561,0.02714932,0.01038062,6443.9,4.2932,0.16367,-0.20114,-0.023093,0.5151,-0.030408,-0.023093,0,0.5151,32,-0.04240102,0.06555464,0,-0.022461,0.03863299,0,0.6007,0.1042561,32,0.02631289,0.1512057,0,0.2849026,0.2283361,0,-0.02368149,0.01272743,0,0.140041,0.01355554,0,0.06266999,0.01354191,0,-9999,0.1554366,2,-0.02779821,0.04654512,0,0.1019929,0.04940541,0,0.098806,0.01385117,0,0.207189,0.112835,0,-9999,-9999,64,-0.1964594,0.1967239,0,0.2357383,0.08744941,0,0.0632025,0.01440454,0,-0.20806,0.005884777,0,-9999,-9999,65,-0.01927,0.01226601,0,-9999,0.1056587,2,-9999,-9999,2,-0.049321,0.009473278,-0.029381,0.009304622,0.59378,0.1041153,0.0147,0.003594718,-0.001621,0.001894809,-0.09789,0.003819555,-0.080445,0.001988869,-0.017393,0.003659235,-0.082887,0.001991909,-0.0076507,0.003639643,-0.20089,0.002145833,0.16117,0.003318584,0.2472,0.003168596,0.088821,0.003448768,-0.36965,0.002380945,0.19022,0.001691833,-0.29754,0.002277213,-0.20806,0.002155458,-2.4702,0.007675806,-0.22968,0.002184354,-0.31656,0.002304062,-9999,-9999,-0.36433,0.002373141,-0.68426,0.002832349,-9999,-9999,-0.68426,0.002832349
apogee.apo25m.stars.115+66_MGA.2M13045151+4936103,apo25m.115+66_MGA.2M13045151+4936103,none,apStar-dr17-2M13045151+4936103.fits,2M13045151+4936103,apo25m,2664,115+66_MGA,196.21463,49.602879,117.273134262911,67.3777934503221,0,0,-2147383264,0,0,0,7,11.5,0.3,9999.99,manga-apogee2,0,2,357.0613,0,0,-12.78937,0.05301195,0.03385172,6250.361,4.495238,-0.6020724,0,0,25.1746,18.01215,0,1,1555613210170948352,3.921679,0.0178058,7.670464,0.0149212,-5.148082,0.0181889,10.1131,10.367,9.69084,-14.0035,0.349828,253.376,252.1038,254.399,253.5657,252.4396,254.614,15127219591898,2M13045151+4936103,apo25m.115+66_MGA.2M13045151+4936103,apogee.apo25m.stars.115+66_MGA.2M13045151+4936103,apogee.apo25m.synspec.115+66_MGA.2M13045151+4936103,6011.424,36.98177,0,6111.7,3.962574,0.02526141,0,3.9716,1.286056,0,9.741145,-0.21606,0.005814104,0,0.0069338,0.009105459,0,2.604534,Fd_c,0,0.01623636,0.04325259,0.02714932,6111.7,3.9716,0.10926,-0.21606,0.077075,0.35636,0.0032885,0.077075,0,0.35636,32,0.08641902,0.05056876,0,0.1136,0.03642167,0,-9.989738E-05,0.0966856,32,-0.0539121,0.09754748,0,0.02784361,0.1914456,0,-0.01891449,0.01288949,0,0.158461,0.01419084,0,0.08255601,0.01339423,0,-9999,0.1280117,2,0.07660252,0.04780967,0,0.0971729,0.04358182,0,0.108876,0.01365417,0,0.154219,0.08839439,0,-9999,-9999,64,-0.005299449,0.1538495,0,0.1716583,0.07568153,0,0.01522252,0.01513519,0,-0.21489,0.006289574,0,-9999,-9999,64,-0.03542,0.01268492,0,-9999,0.1024294,2,-9999,-9999,2,0.087589,0.008975633,0.11477,0.008768751,0.0010701,0.09651062,-0.057435,0.003774387,-0.26551,0.002093824,-0.085033,0.003833275,-0.068855,0.001876806,0.010583,0.003626293,0.25917,0.00159975,0.10484,0.003429723,-0.21254,0.002033347,0.17933,0.003287856,0.20232,0.003244688,-0.26681,0.004260751,-0.18532,0.002002773,0.11931,0.001705696,-0.35235,0.00220234,-0.21489,0.002036001,0.13133,0.001695759,-0.25266,0.002078798,-0.042193,0.001850135,-9999,-9999,-0.21496,0.002036075,-0.13793,0.001950026,-9999,-9999,-0.13793,0.001950026
apogee.apo25m.stars.119+67_MGA.2M13080577+5020468,apo25m.119+67_MGA.2M13080577+5020468,none,apStar-dr17-2M13080577+5020468.fits,2M13080577+5020468,apo25m,2522,119+67_MGA,197.024055,50.346359,116.240390285261,66.5650446734878,0,0,-2147383264,0,0,0,7,11.5,0.3,9999.99,manga-apogee2,0,1,341.4951,0,0,-23.88032,0,0.02266132,6154.181,4.512328,-0.1461322,0,0,21.34425,17.86771,0,1,1556414788506747392,4.77651,0.0141848,64.47094,0.0121952,-39.36823,0.0136927,10.316,10.6219,9.84449,-23.7601,0.347149,208.5044,208.0096,208.9944,208.4248,207.7938,208.9146,15127899088852,2M13080577+5020468,apo25m.115+66_MGA.2M13080577+5020468,apogee.apo25m.stars.115+66_MGA.2M13080577+5020468,apogee.apo25m.synspec.115+66_MGA.2M13080577+5020468,5771.741,25.98105,0,5860.3,4.075391,0.01912144,0,4.11,0.9494913,0,3.416882,0.069681,0.004670107,0,0.0140023,0.006433688,0,4.039336,Fd_d,0,0.00731967,0.03034336,0.02275752,5860.3,4.11,-0.022509,0.069681,-0.024898,0.14266,0.010357,-0.024898,0,0.14266,32,-0.08215,0.02962619,0,-0.03675099,0.02776169,0,-0.01038169,0.0211736,256,0.1172439,0.05263249,0,-0.5685164,0.1068671,0,0.02770251,0.01109734,0,0.160836,0.01315679,0,0.08386601,0.01149962,0,-9999,0.08574034,2,-0.1084815,0.03941096,0,0.0135465,0.03252437,0,-0.000710994,0.01024931,0,-0.26444,0.05720022,0,-9999,-9999,64,-0.1765334,0.09743125,0,-0.2196147,0.04712935,0,-0.009040482,0.01040853,0,0.07216,0.005012879,0,-9999,-9999,64,0.03528,0.009556026,0,-9999,0.05265712,2,-9999,-9999,2,-0.079671,0.00778248,-0.034272,0.007348469,-0.0079027,0.01921874,0.11503,0.002402457,-0.57482,0.001899395,-0.037107,0.002612757,0.22057,0.001360331,0.013202,0.002542577,-0.061658,0.001505191,-0.078935,0.002668708,-0.0091164,0.001473771,0.071052,0.002461382,-0.21503,0.002877012,-0.43186,0.003244842,-0.069504,0.001510132,0.015087,0.001460548,-0.089563,0.001522925,0.07216,0.00143021,0.51348,0.001256463,0.10509,0.001413506,-0.45202,0.00179,-9999,-9999,0.072348,0.001430105,0.14437,0.001394489,-9999,-9999,0.14437,0.001394489
apogee.apo25m.stars.115+66_MGA.2M13153086+5049576,apo25m.115+66_MGA.2M13153086+5049576,none,apStar-dr17-2M13153086+5049576.fits,2M13153086+5049576,apo25m,2664,115+66_MGA,198.878612,50.832672,113.613220760333,65.8578690678579,0,0,-2147483584,-2147483136,0,0,-9999.99,9999.99,-9999.99,9999.99,manga-apogee2,5,2,732.1147,0,0,-24.99753,0.03255356,0.03042684,6294.818,4.404167,-0.5749127,0,0,25.16916,17.80484,0,1,1556662041183988608,5.549032,0.0139366,12.16442,0.0102023,-4.226743,0.015091,9.0112,9.2579,8.59957,-25.0456,0.378222,179.3131,178.8951,179.7571,179.4573,179.0862,179.8603,15127080984406,2M13153086+5049576,apo25m.115+66_MGA.2M13153086+5049576,apogee.apo25m.stars.115+66_MGA.2M13153086+5049576,apogee.apo25m.synspec.115+66_MGA.2M13153086+5049576,6006.178,36.21409,0,6108.1,3.790915,0.02462059,0,3.7558,1.570544,0,9.988264,-0.18685,0.00566377,0,0.0241913,0.008872297,0,2.354561,Fd_b,0,0.004391802,0.03140804,0.02714932,6108.1,3.7558,0.19605,-0.18685,0.090427,0.38937,0.020546,0.090427,0,0.38937,32,0.074414,0.04875625,0,0.11127,0.03558967,0,-0.10698,0.1165937,288,0.1069029,0.09437345,0,-0.4977464,0.1827702,0,-0.01579151,0.01268805,0,0.101427,0.01404385,0,0.127957,0.01320095,0,-9999,0.1245755,2,0.0703005,0.04682453,0,-0.1323771,0.0426799,0,0.01436099,0.01328182,0,-0.332061,0.08599989,0,-9999,-9999,64,-0.08231944,0.149386,0,-0.2330517,0.07288975,0,-0.1385275,0.01453899,0,-0.18526,0.006123911,0,-9999,-9999,64,-0.003879994,0.01230809,0,-9999,0.09609775,2,-9999,-9999,2,0.076004,0.008653843,0.11286,0.008387432,-0.10539,0.116456,0.1038,0.003319036,-0.76147,0.002700685,-0.08149,0.003724648,-0.096259,0.001894518,0.056404,0.003418333,-0.34431,0.002167441,0.098958,0.003328964,-0.41246,0.002251933,0.085235,0.00335738,-0.28354,0.00420119,-0.0089471,0.003561741,-0.23271,0.002039534,-0.25577,0.002064558,-0.47647,0.002330515,-0.18526,0.001988668,0.10801,0.001709093,-0.19149,0.00199537,0.22671,0.001616911,-9999,-9999,-0.092145,0.001890317,-0.1866,0.001990101,-9999,-9999,-0.1866,0.001990101
apogee.apo25m.stars.115+66_MGA.2M13165461+4941165,apo25m.115+66_MGA.2M13165461+4941165,none,apStar-dr17-2M13165461+4941165.fits,2M13165461+4941165,apo25m,2664,115+66_MGA,199.227569,49.68792,112.386697833262,66.9156799791037,0,0,-2147483584,-2147483136,0,0,-9999.99,9999.99,-9999.99,9999.99,manga-apogee2,21,2,677.3048,0,0,15.90521,0.1555288,0.04479744,6244.601,4.393368,-0.8707061,0,0,32.37373,17.34027,0,1,1556192790237341824,6.297098,0.649843,-45.18018,0.510522,16.56096,0.721769,8.88776,9.07303,8.52693,5.8306,2.18051,163.0768,147.6379,181.3874,166.7335,148.9745,188.0515,15174536894646,2M13165461+4941165,apo25m.115+66_MGA.2M13165461+4941165,apogee.apo25m.stars.115+66_MGA.2M13165461+4941165,apogee.apo25m.synspec.115+66_MGA.2M13165461+4941165,6474.523,50.34816,0,6651.1,4.161731,0.0248934,0,4.1043,1.330209,0,16.02876,-0.1208,0.006015148,32,0.0135389,0.01062085,0,2.035448,Fd_c,0,0.008783604,0.03034336,0.0211605,6651.1,4.1043,0.12392,-0.1208,0.022908,0.12004,0.0098936,0.022908,0,0.12004,32,0.009961993,0.07118034,0,0.02521999,0.03814234,0,-0.42754,1.869662,288,0.1223429,0.1856879,0,0.0386136,0.2288788,0,-0.05589151,0.01268323,0,-0.004084006,0.01283075,0,0.152269,0.01367694,0,-9999,0.1651071,2,0.0429535,0.04364215,0,0.1283249,0.05095785,0,-0.006507009,0.01356611,0,-0.688181,0.1238218,256,-9999,-9999,64,-0.2918994,0.2149423,0,0.03167229,0.08771496,0,0.04267251,0.01265676,0,-0.11679,0.005283442,0,-9999,-9999,64,-0.07467,0.01115706,0,-9999,0.09239487,2,-9999,-9999,2,0.013972,0.009198423,0.02923,0.009076949,-0.42353,1.869652,0.12166,0.004041534,-0.15664,0.002719191,-0.11917,0.004700745,-0.1333,0.0026833,0.083136,0.00414198,0.21408,0.00220025,0.074031,0.004165813,-0.083288,0.002607528,0.066787,0.004184734,-0.63724,0.006527787,0.36339,0.00343016,-0.37382,0.003053735,0.077424,0.002379559,-0.2268,0.002827685,-0.11679,0.002658082,0.67915,0.001737728,-0.19381,0.002776761,-0.1325,0.00268207,-9999,-9999,0.17857,0.002244393,-0.44374,0.003161693,-9999,-9999,-0.44374,0.003161693
apogee.apo25m.stars.115+66_MGA.2M13170062+5010502,apo25m.115+66_MGA.2M13170062+5010502,none,apStar-dr17-2M13170062+5010502.fits,2M13170062+5010502,apo25m,2664,115+66_MGA,199.25262,50.180637,112.65814136608,66.4345567595297,0,0,-2147483584,-2147483136,0,0,-9999.99,9999.99,-9999.99,9999.99,manga-apogee2,5,2,340.7935,0,0,14.62137,0.07125784,0.02662659,6304.155,4.499784,-0.2899671,0,0,21.73154,17.78905,0,1,1556628299919311872,3.55704,0.0856105,-22.32962,0.0697325,8.791288,0.0899912,10.5387,10.8186,10.0984,11.3345,1.75133,280.1287,273.4211,286.5028,279.9974,273.6143,286.9279,15127010587144,2M13170062+5010502,apo25m.115+66_MGA.2M13170062+5010502,apogee.apo25m.stars.115+66_MGA.2M13170062+5010502,apogee.apo25m.synspec.115+66_MGA.2M13170062+5010502,6065.404,32.97731,0,6196.2,4.116298,0.02018261,0,4.1775,1.356344,0,6.048393,0.055929,0.004464091,0,-0.0129007,0.007526346,0,3.117454,Fd_c,0,0.009449028,0.0661432,0.05762577,6196.2,4.1775,0.13237,0.055929,0.13327,0.61607,-0.016546,0.13327,0,0.61607,0,0.130724,0.03969894,0,0.162274,0.0301136,0,0.582374,0.02106697,0,0.1809569,0.08417949,0,0.2006486,0.1334092,0,-0.02544549,0.01114265,0,0.182861,0.01269663,0,0.09868799,0.01181185,0,-9999,0.1069383,2,0.0202455,0.03916131,0,0.0332269,0.03763763,0,-0.09035899,0.01065657,0,-0.6226969,0.07497939,256,-9999,-9999,320,-0.1606914,0.1282527,0,-0.1180367,0.05650889,0,0.05759952,0.01030449,0,0.050015,0.004814634,0,-9999,-9999,64,0.049291,0.009517977,0,-9999,0.05782994,2,-9999,-9999,2,0.12481,0.006266418,0.15636,0.006075607,0.57646,0.0138257,0.17035,0.002730183,0.1722,0.00156253,-0.098648,0.003153236,0.22045,0.001531372,0.019631,0.002963883,0.14259,0.001582498,0.041399,0.00292843,-0.011581,0.001694019,-0.026989,0.003039753,-0.58168,0.004135456,-0.64978,0.004290338,-0.075807,0.001746167,0.09452,0.001616076,-0.045068,0.001720465,0.050015,0.001648302,-0.23646,0.001887353,0.096956,0.001614342,-0.30998,0.001951692,-9999,-9999,-0.11731,0.001782274,0.24344,0.001517201,-9999,-9999,0.24344,0.001517201
